Filepath,Label
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\e3e9c916-84cd-4180-9a11-8476f5e50956___FAM_L.Blight 3704.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\e42ac598-6191-4402-8c86-e2ea197ab8ad___FAM_L.Blight 4804.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\e598b8fd-f1ba-4037-ac58-fd931bf8cd56___FAM_L.Blight 4557.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\e5d63c26-dc6a-4995-93b9-9dc980ea75a6___FAM_L.Blight 4932.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\e605eb27-faf6-4ac2-bd24-b7068e8ee2d6___FAM_L.Blight 4591.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\e61bd623-4f08-466b-aa4f-68b09f73e446___FAM_L.Blight 1418.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\e632519e-453b-4a90-95be-1e60999b5251___FAM_L.Blight 4935.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\e65c0681-e205-41b2-b17f-bb6f6cbf1f60___FAM_L.Blight 4951.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\e662234f-6ffa-447a-872a-95c8eeeec95f___FAM_L.Blight 1400.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\e69f4fe7-0238-4897-890c-73ec5f9910ac___FAM_L.Blight 1551.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\e6d11312-5c8b-4449-9f23-276cbaadf12b___FAM_L.Blight 4621.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\e6e1375d-9479-4f14-8803-53fd7f926a76___FAM_L.Blight 3785.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\e7ba72e2-a8ec-4376-a053-d33c1ba0a819___FAM_L.Blight 4781.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\e7cb217e-600b-4025-889a-424ccf422f8a___FAM_L.Blight 1561.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\e8015556-3831-4558-a250-00296a0e9995___FAM_L.Blight 4981.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\e80a202c-9a03-441a-8cf3-f4e8156347d7___FAM_L.Blight 4731.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\e82c2836-e9ea-4787-b6c8-81828ed22756___FAM_L.Blight 4934.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\e8d45d85-2665-4276-8fa9-5ee550e9650d___FAM_L.Blight 4555.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\e8ec7cf5-498b-42dc-b084-17d38d48edbe___FAM_L.Blight 4930.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\e8efb1fe-9127-466c-b7b6-419b6894f3ac___FAM_L.Blight 1686.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\e93f37ed-7dfd-401f-a470-0f932fecdd75___FAM_L.Blight 3637.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\e9795e7d-1793-4b54-aa75-d8acc3e8e19b___FAM_L.Blight 4868.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\e9a7d686-1736-480b-842f-b0cec3c50352___FAM_L.Blight 4583.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\e9e804ba-072f-4249-bbca-33f0a46f23b3___FAM_L.Blight 1652.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\e9f3a45e-b9ba-4b5c-9c24-d8fa0385a393___FAM_L.Blight 4976.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\ea7391a1-7052-4db6-bbd4-210fb75bd238___FAM_L.Blight 1363.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\eac0b5bd-e06e-4e41-8d68-93d1e7df160c___FAM_L.Blight 3684.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\eaf528ce-a6aa-4a9d-ab54-ed27c30b4078___FAM_L.Blight 4903.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\eb4675db-7042-4d07-b732-0b9b8ca79fe6___FAM_L.Blight 1668.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\ec0d638f-53ff-44b6-bfeb-12d0188d46f3___FAM_L.Blight 4622.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\ec190efa-7e6a-46d7-bdec-c9bf94f72681___FAM_L.Blight 3651.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\ec3747c3-6cae-48d7-b166-0457d7f6ff26___FAM_L.Blight 4664.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\ec8db249-dfac-47af-9e44-252856493031___FAM_L.Blight 1516.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\ecd88ddb-dab9-421a-9111-86016db5e0f0___FAM_L.Blight 4902.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\ece21214-cbef-4b56-8271-9206bb21ab58___FAM_L.Blight 4669.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\ecf52a0a-9f08-4a06-8718-844e61ba3628___FAM_L.Blight 1688.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\ed5c8c75-0e44-4f65-b25c-05fb69b16655___FAM_L.Blight 1592.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\ed7751e3-aadc-4d6a-b569-c43ab12b5093___FAM_L.Blight 1614.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\ed87e1a9-8433-4ba8-a025-241d14c559e2___FAM_L.Blight 4581.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\ed8e1b39-6211-40db-823a-33695fb47307___FAM_L.Blight 3670.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\ed8e8b6d-07e5-4830-ae71-646cf41a9532___FAM_L.Blight 4687.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\edd39a41-593e-4093-b968-21b6c9957e9a___FAM_L.Blight 4833.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\eded00cb-201d-41e2-88ab-11562cfb8029___FAM_L.Blight 1388.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\ee0925ea-d5bc-4e6a-9884-26c4395b7162___FAM_L.Blight 4811.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\ee262fcb-bd98-4d5c-9763-432119be6b1c___FAM_L.Blight 1458.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\ee4bbe95-5ec0-4c54-897b-5351c3a9af2f___FAM_L.Blight 4946.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\ee92d217-67ac-4064-a0e6-e4c84c887e4c___FAM_L.Blight 4727.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\ef527947-61a2-453d-98c6-f557e061fb4b___FAM_L.Blight 3730.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\ef785c3d-bc95-4e10-b184-34d0aa07c2ea___FAM_L.Blight 4901.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\effe2ed2-5133-4d25-ae1e-7ad8cc37d4f1___FAM_L.Blight 1482.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f00e4bb3-30ff-41af-87ca-dbee7c5fdf7e___FAM_L.Blight 4630.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f013402b-5de4-43a1-b5e3-f04d1ce11e4d___FAM_L.Blight 1726.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f04bae42-91ed-4336-8734-98afcf1dfbf4___FAM_L.Blight 4751.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f05c0a7d-3330-4c78-b13f-f89b9929009f___FAM_L.Blight 1651.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f0816349-c4aa-4151-8874-059f6590973f___FAM_L.Blight 0801.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f098ebaa-7545-4674-adbf-a6c6756029a1___FAM_L.Blight 0781.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f0cad73c-3d93-4274-bede-c8045d596a9d___FAM_L.Blight 4730.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f0d2a426-89a7-4d63-856e-c84996307af8___FAM_L.Blight 1600.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f0e644ee-aa1f-416c-a308-d2b9170986da___FAM_L.Blight 1624.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f141c493-3b53-4dd8-b2ff-a6ee3fe10ba4___FAM_L.Blight 3761.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f1803b26-859e-4cfc-9b45-8293f97ecd28___FAM_L.Blight 3726.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f1926452-c1ff-4f90-b1d7-9e28c4490341___FAM_L.Blight 4638.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f1ae3b07-24a3-4e55-8947-494588047851___FAM_L.Blight 4692.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f202b47d-694f-4924-bb01-752593b736d9___FAM_L.Blight 4538.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f217425f-4318-4f3d-9222-a2c6e20c0393___FAM_L.Blight 4762.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f25aadb8-560d-4b91-a98b-1edb9ee8c3e0___FAM_L.Blight 4678.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f27e2b74-aa0c-4152-b28e-ff5b6e54cfa7___FAM_L.Blight 1520.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f29ba282-53be-4035-9f51-0ea9db5b644f___FAM_L.Blight 3780.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f2b27716-3d46-41b3-9937-c0fd76b93be2___FAM_L.Blight 4556.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f2d39fee-b4e8-448d-a81f-f5eebbbb6c2a___FAM_L.Blight 4894.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f2de6eed-bca9-4d75-86ef-edffe033efc2___FAM_L.Blight 3758.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f2eca1ca-2e0b-41c5-8dd0-15e8353e51b2___FAM_L.Blight 4539.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f3333123-4cbf-4929-9fe1-117d1802bbac___FAM_L.Blight 1563.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f338e3d6-c7a7-4bb8-ad64-4b57b05b34fa___FAM_L.Blight 4693.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f36078af-9c4d-481f-9327-04853b36999e___FAM_L.Blight 4501.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f3684071-c149-4b67-9b0c-6284cce6f7c4___FAM_L.Blight 1395.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f36d42d8-4746-4cbf-9346-5d0b39ac976b___FAM_L.Blight 4940.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f387a6d9-a75e-4730-b6bf-99e6440ac5e6___FAM_L.Blight 1694.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f482d5dc-d304-425b-9aab-496177ff35af___FAM_L.Blight 4633.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f4fbf07a-621f-430d-984a-f8ddc8edf931___FAM_L.Blight 1675.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f59890f3-cd03-43ed-a89a-8baa3587b7d9___FAM_L.Blight 0805.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f61ab1c2-79e9-472d-9a6e-33828efa2c2d___FAM_L.Blight 4857.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f62e0f71-4a17-47b4-833e-c2a9e03ce0a0___FAM_L.Blight 3767.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f636d153-3cbb-45e1-a691-40687e1bbe99___FAM_L.Blight 1630.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f6c3fbff-d84b-4469-b798-b60a5564e4b6___FAM_L.Blight 4649.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f747c1ee-b157-4e64-a5e4-8f3ea2c7c6b5___FAM_L.Blight 4691.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f7496493-4e86-4984-b551-e81d964b9366___FAM_L.Blight 4792.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f7a75472-80b7-41c7-b0c9-ed287e67499f___FAM_L.Blight 4988.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f99fb4b7-78bc-4c3a-a76b-4b25dec56864___FAM_L.Blight 3647.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f9a9bb91-8c47-49aa-aa7a-8d56ddd4e2ad___FAM_L.Blight 4805.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\f9bcac32-7cc0-48a8-896a-583dd0c17c9b___FAM_L.Blight 4534.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\fa52d9fa-9ebc-40d1-9132-6e63fec927f2___FAM_L.Blight 3695.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\fa6d9052-fffa-4bb3-bfd8-902070e26ad7___FAM_L.Blight 4912.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\fb12efe4-4fe8-42e3-bd92-27cbd29497a0___FAM_L.Blight 4567.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\fd09dd32-0978-49d8-b1d3-77ddd59f2e92___FAM_L.Blight 1547.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\fd3d0268-c5be-4d87-b549-f130b982b47e___FAM_L.Blight 1366.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\fdaae079-5796-4a99-b1df-ba5582bb5c95___FAM_L.Blight 4776.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\fe0517cf-f268-4d45-ba1e-5d923e22f111___FAM_L.Blight 4895.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\fe221399-b4f0-419e-95e9-151ae24c81a1___FAM_L.Blight 4595.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\fe3f3c08-be66-4b8a-ae90-1fefb4c810ce___FAM_L.Blight 0797.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
C:/plants/train\Tomato___Bacterial_spot\0045ba29-ed1b-43b4-afde-719cc7adefdb___GCREC_Bact.Sp 6254.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\00639d29-2d1a-4fcf-9bd3-a2b3109c74c4___UF.GRC_BS_Lab Leaf 1054.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\00728f4d-83a0-49f1-87f8-374646fcda05___GCREC_Bact.Sp 6326.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\00a7c269-3476-4d25-b744-44d6353cd921___GCREC_Bact.Sp 5807.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\00b7e89a-e129-4576-b51f-48923888bff9___GCREC_Bact.Sp 6202.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\014b58ae-091b-408a-ab4a-5a780cd1c3f3___GCREC_Bact.Sp 2971.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\01a3cf3f-94c1-44d5-8972-8c509d62558e___GCREC_Bact.Sp 3396.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\01a46cb5-d354-4f59-868e-e56186701541___GCREC_Bact.Sp 5638.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\01d7f4fe-793f-4a9b-bc8b-8aa05200984f___GCREC_Bact.Sp 2984.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\01d9fc8d-5083-468d-a583-885f33517cdd___GCREC_Bact.Sp 3422.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\01e079ba-939a-4681-8983-db663f4a859b___GCREC_Bact.Sp 3029.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\01f13167-f508-4ef2-8720-4e973438f8fc___GCREC_Bact.Sp 5892.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\022e8a4a-9297-4de3-88a5-ee7aa46dd526___UF.GRC_BS_Lab Leaf 8682.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\02626a44-a613-4402-a6b0-243858736e32___GCREC_Bact.Sp 3191.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\0296e043-c805-47e4-bce5-b2326048ac67___GCREC_Bact.Sp 5680.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\02a0f70a-9e27-420e-93ff-6ed8105f41c1___GCREC_Bact.Sp 3570.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\02dfe58f-0ad1-4bf6-838a-e145978b1eed___GCREC_Bact.Sp 5841.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\02fd4e60-db82-441c-87f6-08de768a4462___GCREC_Bact.Sp 5547.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\034caf25-29c3-4be2-a725-d2866ce6f548___GCREC_Bact.Sp 3575.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\03aa14e9-9ee4-4ba2-819d-effb3d1ba398___GCREC_Bact.Sp 5801.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\03c8e0d0-6c57-4207-ad44-4d017c3e7943___GCREC_Bact.Sp 6325.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\03ca5883-e9d6-4f88-81d8-90176fcc5413___GCREC_Bact.Sp 3013.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\03e6cea1-1c09-420a-a22e-2c29844004d1___GCREC_Bact.Sp 3076.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\045e9a8d-bed0-4700-8d27-7f8d0735223e___GCREC_Bact.Sp 3848.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\0493c0e5-27e3-41d6-81f0-7830cef39080___UF.GRC_BS_Lab Leaf 8615.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\04da1f61-623b-4878-86ed-3ea24723b515___GCREC_Bact.Sp 5700.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\051beef3-8c72-4fd8-9dd4-8fececd41a35___GCREC_Bact.Sp 5989.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\0524de69-51ec-4794-a955-04a8e0c5656c___GCREC_Bact.Sp 3695.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\057e3333-e63f-4259-888e-12869cc457c7___GCREC_Bact.Sp 3317.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\05fc994d-7781-4dc5-a15c-b359f6c681a6___GCREC_Bact.Sp 6304.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\062e43fa-d640-4e2a-b57f-6d819632235f___UF.GRC_BS_Lab Leaf 8853.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\06ac210d-bdb1-4224-9053-c218cb14fa60___GCREC_Bact.Sp 3220.JPG,Tomato___Bacterial_spot
C:/plants/train\Tomato___Bacterial_spot\06c56818-dc01-4603-b93c-1be193f95178___GCREC_Bact.Sp 5831.JPG,Tomato___Bacterial_spot
